subject,condition,trial_type,trial_num,fixation_position,target_item,selected_item,correct,excluded
23,left,training,10,,2,2,1,False
23,left,training,11,,6,6,1,False
23,left,training,12,,3,7,0,False
23,left,training,13,,5,5,1,False
23,left,training,14,,7,7,1,False
23,left,training,15,,0,4,0,False
23,left,training,16,,4,0,0,False
23,left,training,17,,2,2,1,False
23,left,training,18,,6,6,1,False
23,left,training,19,,1,5,0,False
23,left,training,20,,5,4,0,False
23,left,training,21,,7,7,1,False
23,left,training,22,,0,0,1,False
23,left,training,23,,3,7,0,False
23,left,training,24,,3,7,0,False
23,left,training,25,,1,1,1,False
23,left,training,26,,2,2,1,False
23,left,training,27,,7,3,0,False
23,left,training,28,,0,0,1,False
23,left,training,29,,4,6,0,False
23,left,training,30,,6,6,1,False
23,left,training,31,,5,1,0,False
23,left,training,32,,3,3,1,False
23,left,training,33,,5,5,1,False
23,left,training,34,,4,4,1,False
23,left,training,35,,1,1,1,False
23,left,training,36,,6,6,1,False
23,left,training,37,,2,2,1,False
23,left,training,38,,7,7,1,False
23,left,training,39,,0,4,0,False
23,left,training,40,,3,3,1,False
23,left,training,41,,2,2,1,False
23,left,training,42,,7,7,1,False
23,left,training,43,,4,4,1,False
23,left,training,44,,0,0,1,False
23,left,training,45,,5,5,1,False
23,left,training,46,,6,6,1,False
23,left,training,47,,1,5,0,False
23,left,training,48,,2,2,1,False
23,left,training,49,,1,1,1,False
23,left,training,50,,4,4,1,False
23,left,training,51,,5,5,1,False
23,left,training,52,,7,7,1,False
23,left,training,53,,6,6,1,False
23,left,training,54,,0,0,1,False
23,left,training,55,,3,7,0,False
23,left,training,56,,0,0,1,False
23,left,training,57,,6,6,1,False
23,left,training,58,,5,4,0,False
23,left,training,59,,7,7,1,False
23,left,training,60,,1,1,1,False
23,left,training,61,,3,3,1,False
23,left,training,62,,2,2,1,False
23,left,training,63,,4,4,1,False
23,left,test,0,6,7,7,1,False
23,left,test,1,3,7,7,1,False
23,left,test,2,3,0,0,1,False
23,left,test,3,6,0,0,1,False
23,left,test,4,5,4,4,1,False
23,left,test,5,5,6,6,1,False
23,left,test,6,6,3,2,0,False
23,left,test,7,3,6,6,1,False
23,left,test,8,0,1,1,1,False
23,left,test,9,1,3,3,1,False
23,left,test,10,5,3,3,1,False
23,left,test,11,1,6,4,0,False
23,left,test,12,4,3,3,1,False
23,left,test,13,5,7,7,1,False
23,left,test,14,0,2,2,1,False
23,left,test,15,4,0,0,1,False
23,left,test,16,6,4,4,1,False
23,left,test,17,5,1,1,1,False
23,left,test,18,2,1,1,1,False
23,left,test,19,1,4,4,1,False
23,left,test,20,6,1,1,1,False
23,left,test,21,5,2,2,1,False
23,left,test,22,6,5,5,1,False
23,left,test,23,4,1,1,1,False
23,left,test,24,1,5,5,1,False
23,left,test,25,0,6,6,1,False
23,left,test,26,4,7,3,0,False
23,left,test,27,4,5,5,1,False
23,left,test,28,4,6,4,0,False
23,left,test,29,3,3,3,1,False
23,left,test,30,5,0,0,1,False
23,left,test,31,1,7,4,0,False
23,left,test,32,4,4,4,1,False
23,left,test,33,3,2,2,1,False
23,left,test,34,5,5,5,1,False
23,left,test,35,4,2,2,1,False
23,left,test,36,2,7,7,1,False
23,left,test,37,2,3,3,1,False
23,left,test,38,2,6,6,1,False
23,left,test,39,3,5,5,1,False
23,left,test,40,3,1,1,1,False
23,left,test,41,2,4,4,1,False
23,left,test,42,1,0,0,1,False
23,left,test,43,0,4,4,1,False
23,left,test,44,6,2,4,0,False
23,left,test,45,6,6,6,1,False
23,left,test,46,1,2,2,1,False
23,left,test,47,2,2,2,1,False
23,left,test,48,0,0,6,0,False
23,left,test,49,3,4,4,1,False
23,left,test,50,0,7,7,1,False
23,left,test,51,2,5,5,1,False
23,left,test,52,0,3,3,1,False
23,left,test,53,1,1,1,1,False
23,left,test,54,0,5,5,1,False
23,left,test,55,2,0,0,1,False
24,left,training,0,,5,5,1,True
24,left,training,1,,1,6,0,True
24,left,training,2,,2,7,0,True
24,left,training,3,,4,3,0,True
24,left,training,4,,0,7,0,True
24,left,training,5,,6,2,0,True
24,left,training,6,,3,0,0,True
24,left,training,7,,7,5,0,True
24,left,training,8,,6,6,1,True
24,left,training,9,,2,7,0,True
24,left,training,10,,4,4,1,True
24,left,training,11,,3,3,1,True
24,left,training,12,,1,1,1,True
24,left,training,13,,7,7,1,True
24,left,training,14,,0,0,1,True
24,left,training,15,,5,5,1,True
24,left,training,16,,0,0,1,True
24,left,training,17,,4,5,0,True
24,left,training,18,,7,7,1,True
24,left,training,19,,1,1,1,True
24,left,training,20,,5,5,1,True
24,left,training,21,,3,7,0,True
24,left,training,22,,2,2,1,True
24,left,training,23,,6,6,1,True
24,left,training,24,,0,0,1,True
24,left,training,25,,5,5,1,True
24,left,training,26,,6,6,1,True
24,left,training,27,,4,5,0,True
24,left,training,28,,2,2,1,True
24,left,training,29,,1,1,1,True
24,left,training,30,,7,3,0,True
24,left,training,31,,3,3,1,True
24,left,training,32,,5,5,1,True
24,left,training,33,,0,6,0,True
24,left,training,34,,1,1,1,True
24,left,training,35,,4,6,0,True
24,left,training,36,,2,2,1,True
24,left,training,37,,3,3,1,True
24,left,training,38,,7,7,1,True
24,left,training,39,,6,6,1,True
24,left,training,40,,3,3,1,True
24,left,training,41,,4,4,1,True
24,left,training,42,,6,6,1,True
24,left,training,43,,7,7,1,True
24,left,training,44,,5,5,1,True
24,left,training,45,,2,2,1,True
24,left,training,46,,0,0,1,True
24,left,training,47,,1,1,1,True
24,left,training,48,,7,7,1,True
24,left,training,49,,2,2,1,True
24,left,training,50,,6,4,0,True
24,left,training,51,,0,0,1,True
24,left,training,52,,4,6,0,True
24,left,training,53,,3,3,1,True
24,left,training,54,,1,1,1,True
24,left,training,55,,5,7,0,True
24,left,training,56,,4,4,1,True
24,left,training,57,,1,5,0,True
24,left,training,58,,3,1,0,True
24,left,training,59,,5,5,1,True
24,left,training,60,,7,0,0,True
24,left,training,61,,6,6,1,True
24,left,training,62,,2,5,0,True
24,left,training,63,,0,1,0,True
24,left,test,0,4,5,4,0,True
24,left,test,1,0,5,5,1,True
24,left,test,2,1,7,7,1,True
24,left,test,3,2,1,1,1,True
24,left,test,4,2,6,4,0,True
24,left,test,5,6,7,6,0,True
24,left,test,6,5,3,3,1,True
24,left,test,7,0,6,3,0,True
24,left,test,8,3,7,7,1,True
24,left,test,9,0,2,2,1,True
24,left,test,10,3,0,0,1,True
24,left,test,11,4,7,7,1,True
24,left,test,12,1,3,3,1,True
24,left,test,13,5,4,4,1,True
24,left,test,14,3,5,5,1,True
24,left,test,15,3,6,6,1,True
24,left,test,16,0,7,7,1,True
24,left,test,17,6,0,0,1,True
24,left,test,18,4,6,6,1,True
24,left,test,19,5,1,7,0,True
24,left,test,20,5,0,1,0,True
24,left,test,21,2,5,5,1,True
24,left,test,22,5,6,6,1,True
24,left,test,23,2,2,2,1,True
24,left,test,24,0,3,3,1,True
24,left,test,25,1,4,0,0,True
24,left,test,26,6,3,3,1,True
24,left,test,27,6,2,2,1,True
24,left,test,28,2,3,3,1,True
24,left,test,29,6,5,4,0,True
24,left,test,30,4,1,6,0,True
24,left,test,31,3,3,3,1,True
24,left,test,32,4,4,1,0,True
24,left,test,33,1,1,1,1,True
24,left,test,34,3,1,1,1,True
24,left,test,35,6,6,6,1,True
24,left,test,36,0,4,5,0,True
24,left,test,37,4,0,4,0,True
24,left,test,38,5,5,5,1,True
24,left,test,39,1,5,5,1,True
24,left,test,40,4,3,3,1,True
24,left,test,41,1,2,2,1,True
24,left,test,42,2,4,4,1,True
24,left,test,43,1,6,6,1,True
24,left,test,44,5,7,7,1,True
24,left,test,45,6,1,1,1,True
24,left,test,46,6,4,5,0,True
24,left,test,47,3,2,1,0,True
24,left,test,48,0,0,0,1,True
24,left,test,49,4,2,2,1,True
24,left,test,50,5,2,2,1,True
24,left,test,51,3,4,5,0,True
24,left,test,52,0,1,1,1,True
24,left,test,53,1,0,0,1,True
24,left,test,54,2,0,0,1,True
24,left,test,55,2,7,0,0,True
25,left,training,0,,6,6,1,True
25,left,training,1,,0,1,0,True
25,left,training,2,,3,4,0,True
25,left,training,3,,2,2,1,True
25,left,training,4,,4,1,0,True
25,left,training,5,,5,4,0,True
25,left,training,6,,1,4,0,True
25,left,training,7,,7,7,1,True
25,left,training,8,,1,1,1,True
25,left,training,9,,5,2,0,True
25,left,training,10,,3,3,1,True
25,left,training,11,,0,2,0,True
25,left,training,12,,6,4,0,True
25,left,training,13,,2,1,0,True
25,left,training,14,,7,3,0,True
25,left,training,15,,4,4,1,True
25,left,training,16,,5,4,0,True
25,left,training,17,,7,1,0,True
25,left,training,18,,4,2,0,True
25,left,training,19,,6,4,0,True
25,left,training,20,,0,2,0,True
25,left,training,21,,1,7,0,True
25,left,training,22,,3,7,0,True
25,left,training,23,,2,3,0,True
25,left,training,24,,4,6,0,True
25,left,training,25,,1,4,0,True
25,left,training,26,,3,3,1,True
25,left,training,27,,6,3,0,True
25,left,training,28,,5,3,0,True
25,left,training,29,,2,7,0,True
25,left,training,30,,7,3,0,True
25,left,training,31,,0,4,0,True
25,left,training,32,,2,2,1,True
25,left,training,33,,3,3,1,True
25,left,training,34,,0,0,1,True
25,left,training,35,,4,4,1,True
25,left,training,36,,5,5,1,True
25,left,training,37,,1,7,0,True
25,left,training,38,,6,4,0,True
25,left,training,39,,7,7,1,True
25,left,training,40,,5,5,1,True
25,left,training,41,,6,4,0,True
25,left,training,42,,7,7,1,True
25,left,training,43,,1,1,1,True
25,left,training,44,,2,3,0,True
25,left,training,45,,4,2,0,True
25,left,training,46,,3,3,1,True
25,left,training,47,,0,0,1,True
25,left,training,48,,1,1,1,True
25,left,training,49,,5,5,1,True
25,left,training,50,,3,4,0,True
25,left,training,51,,7,7,1,True
25,left,training,52,,4,6,0,True
25,left,training,53,,6,6,1,True
25,left,training,54,,0,0,1,True
25,left,training,55,,2,3,0,True
25,left,training,56,,7,5,0,True
25,left,training,57,,2,4,0,True
25,left,training,58,,6,5,0,True
25,left,training,59,,1,1,1,True
25,left,training,60,,0,0,1,True
25,left,training,61,,3,3,1,True
25,left,training,62,,5,5,1,True
25,left,training,63,,4,4,1,True
25,left,test,0,6,4,2,0,True
25,left,test,1,5,7,7,1,True
25,left,test,2,0,7,7,1,True
25,left,test,3,1,2,4,0,True
25,left,test,4,0,1,7,0,True
25,left,test,5,1,1,6,0,True
25,left,test,6,2,7,7,1,True
25,left,test,7,4,5,5,1,True
25,left,test,8,2,4,4,1,True
25,left,test,9,5,4,3,0,True
25,left,test,10,0,3,2,0,True
25,left,test,11,2,3,7,0,True
25,left,test,12,3,6,7,0,True
25,left,test,13,0,2,2,1,True
25,left,test,14,5,1,7,0,True
25,left,test,15,3,3,3,1,True
25,left,test,16,1,0,0,1,True
25,left,test,17,1,3,3,1,True
25,left,test,18,6,2,3,0,True
25,left,test,19,0,0,7,0,True
25,left,test,20,2,6,2,0,True
25,left,test,21,4,6,2,0,True
25,left,test,22,0,5,2,0,True
25,left,test,23,2,1,1,1,True
25,left,test,24,0,4,4,1,True
25,left,test,25,1,4,4,1,True
25,left,test,26,6,5,0,0,True
25,left,test,27,4,4,6,0,True
25,left,test,28,4,7,7,1,True
25,left,test,29,6,0,1,0,True
25,left,test,30,4,3,2,0,True
25,left,test,31,3,1,1,1,True
25,left,test,32,5,3,0,0,True
25,left,test,33,6,6,7,0,True
25,left,test,34,4,2,6,0,True
25,left,test,35,1,7,7,1,True
25,left,test,36,5,2,0,0,True
25,left,test,37,2,0,1,0,True
25,left,test,38,2,5,5,1,True
25,left,test,39,0,6,3,0,True
25,left,test,40,3,7,7,1,True
25,left,test,41,4,1,0,0,True
25,left,test,42,4,0,1,0,True
25,left,test,43,3,4,6,0,True
25,left,test,44,1,6,3,0,True
25,left,test,45,6,1,1,1,True
25,left,test,46,3,2,4,0,True
25,left,test,47,6,7,7,1,True
25,left,test,48,5,6,7,0,True
25,left,test,49,5,5,5,1,True
25,left,test,50,5,0,6,0,True
25,left,test,51,6,3,0,0,True
25,left,test,52,3,0,0,1,True
25,left,test,53,2,2,6,0,True
25,left,test,54,1,5,5,1,True
25,left,test,55,3,5,5,1,True
26,left,training,0,,5,5,1,False
26,left,training,1,,4,1,0,False
26,left,training,2,,6,7,0,False
26,left,training,3,,2,0,0,False
26,left,training,4,,3,4,0,False
26,left,training,5,,1,1,1,False
26,left,training,6,,7,1,0,False
26,left,training,7,,0,0,1,False
26,left,training,8,,0,0,1,False
26,left,training,9,,3,3,1,False
26,left,training,10,,4,4,1,False
26,left,training,11,,5,5,1,False
26,left,training,12,,6,6,1,False
26,left,training,13,,2,2,1,False
26,left,training,14,,7,7,1,False
26,left,training,15,,1,1,1,False
26,left,training,16,,2,2,1,False
26,left,training,17,,1,1,1,False
26,left,training,18,,7,7,1,False
26,left,training,19,,4,4,1,False
26,left,training,20,,0,0,1,False
26,left,training,21,,6,6,1,False
26,left,training,22,,3,3,1,False
26,left,training,23,,5,5,1,False
26,left,training,24,,2,2,1,False
26,left,training,25,,5,5,1,False
26,left,training,26,,7,7,1,False
26,left,training,27,,3,3,1,False
26,left,training,28,,6,6,1,False
26,left,training,29,,4,4,1,False
26,left,training,30,,1,1,1,False
26,left,training,31,,0,0,1,False
26,left,training,32,,2,2,1,False
26,left,training,33,,3,3,1,False
26,left,training,34,,4,4,1,False
26,left,training,35,,7,7,1,False
26,left,training,36,,6,6,1,False
26,left,training,37,,5,5,1,False
26,left,training,38,,0,1,0,False
26,left,training,39,,1,1,1,False
26,left,training,40,,6,6,1,False
26,left,training,41,,0,1,0,False
26,left,training,42,,7,7,1,False
26,left,training,43,,1,1,1,False
26,left,training,44,,5,5,1,False
26,left,training,45,,2,2,1,False
26,left,training,46,,3,0,0,False
26,left,training,47,,4,4,1,False
26,left,training,48,,5,5,1,False
26,left,training,49,,3,3,1,False
26,left,training,50,,0,0,1,False
26,left,training,51,,4,4,1,False
26,left,training,52,,1,1,1,False
26,left,training,53,,2,2,1,False
26,left,training,54,,6,6,1,False
26,left,training,55,,7,7,1,False
26,left,training,56,,6,6,1,False
26,left,training,57,,7,7,1,False
26,left,training,58,,2,2,1,False
26,left,training,59,,4,4,1,False
26,left,training,60,,5,5,1,False
26,left,training,61,,1,1,1,False
26,left,training,62,,0,0,1,False
26,left,training,63,,3,3,1,False
26,left,test,0,4,4,4,1,False
26,left,test,1,3,3,3,1,False
26,left,test,2,3,6,6,1,False
26,left,test,3,2,0,0,1,False
26,left,test,4,4,7,7,1,False
26,left,test,5,5,5,5,1,False
26,left,test,6,3,4,4,1,False
26,left,test,7,5,7,7,1,False
26,left,test,8,0,5,5,1,False
26,left,test,9,2,4,4,1,False
26,left,test,10,0,0,0,1,False
26,left,test,11,6,6,7,0,False
26,left,test,12,4,1,1,1,False
26,left,test,13,1,6,6,1,False
26,left,test,14,3,2,2,1,False
26,left,test,15,4,2,2,1,False
26,left,test,16,1,5,5,1,False
26,left,test,17,6,3,2,0,False
26,left,test,18,2,2,2,1,False
26,left,test,19,0,2,2,1,False
26,left,test,20,6,2,3,0,False
26,left,test,21,0,4,4,1,False
26,left,test,22,3,0,0,1,False
26,left,test,23,5,2,2,1,False
26,left,test,24,3,7,7,1,False
26,left,test,25,1,4,4,1,False
26,left,test,26,3,1,1,1,False
26,left,test,27,6,0,0,1,False
26,left,test,28,5,4,4,1,False
26,left,test,29,4,3,3,1,False
26,left,test,30,2,5,5,1,False
26,left,test,31,0,1,1,1,False
26,left,test,32,1,3,3,1,False
26,left,test,33,6,1,1,1,False
26,left,test,34,2,1,1,1,False
26,left,test,35,2,6,6,1,False
26,left,test,36,2,7,7,1,False
26,left,test,37,0,7,7,1,False
26,left,test,38,6,4,7,0,False
26,left,test,39,5,1,1,1,False
26,left,test,40,2,3,3,1,False
26,left,test,41,1,2,2,1,False
26,left,test,42,5,0,0,1,False
26,left,test,43,3,5,5,1,False
26,left,test,44,1,7,7,1,False
26,left,test,45,4,6,6,1,False
26,left,test,46,4,5,5,1,False
26,left,test,47,4,0,0,1,False
26,left,test,48,0,3,3,1,False
26,left,test,49,5,6,6,1,False
26,left,test,50,1,1,1,1,False
26,left,test,51,6,7,7,1,False
26,left,test,52,1,0,0,1,False
26,left,test,53,0,6,6,1,False
26,left,test,54,5,3,3,1,False
26,left,test,55,6,5,5,1,False
27,left,training,0,,0,7,0,False
27,left,training,1,,4,4,1,False
27,left,training,2,,5,4,0,False
27,left,training,3,,2,3,0,False
27,left,training,4,,1,5,0,False
27,left,training,5,,6,7,0,False
27,left,training,6,,7,1,0,False
27,left,training,7,,3,3,1,False
27,left,training,8,,0,0,1,False
27,left,training,9,,1,2,0,False
27,left,training,10,,6,4,0,False
27,left,training,11,,4,4,1,False
27,left,training,12,,3,3,1,False
27,left,training,13,,7,7,1,False
27,left,training,14,,5,5,1,False
27,left,training,15,,2,4,0,False
27,left,training,16,,1,1,1,False
27,left,training,17,,3,3,1,False
27,left,training,18,,2,4,0,False
27,left,training,19,,4,4,1,False
27,left,training,20,,0,0,1,False
27,left,training,21,,5,6,0,False
27,left,training,22,,6,6,1,False
27,left,training,23,,7,7,1,False
27,left,training,24,,6,6,1,False
27,left,training,25,,1,1,1,False
27,left,training,26,,2,4,0,False
27,left,training,27,,5,5,1,False
27,left,training,28,,3,1,0,False
27,left,training,29,,4,2,0,False
27,left,training,30,,0,0,1,False
27,left,training,31,,7,7,1,False
27,left,training,32,,4,4,1,False
27,left,training,33,,6,6,1,False
27,left,training,34,,7,6,0,False
27,left,training,35,,3,0,0,False
27,left,training,36,,0,0,1,False
27,left,training,37,,2,2,1,False
27,left,training,38,,1,1,1,False
27,left,training,39,,5,5,1,False
27,left,training,40,,2,2,1,False
27,left,training,41,,5,5,1,False
27,left,training,42,,6,6,1,False
27,left,training,43,,1,1,1,False
27,left,training,44,,3,1,0,False
27,left,training,45,,0,0,1,False
27,left,training,46,,4,4,1,False
27,left,training,47,,7,7,1,False
27,left,training,48,,5,0,0,False
27,left,training,49,,1,2,0,False
27,left,training,50,,0,1,0,False
27,left,training,51,,4,4,1,False
27,left,training,52,,6,6,1,False
27,left,training,53,,3,2,0,False
27,left,training,54,,7,7,1,False
27,left,training,55,,2,2,1,False
27,left,training,56,,7,7,1,False
27,left,training,57,,2,2,1,False
27,left,training,58,,3,3,1,False
27,left,training,59,,0,0,1,False
27,left,training,60,,4,4,1,False
27,left,training,61,,6,6,1,False
27,left,training,62,,5,5,1,False
27,left,training,63,,1,1,1,False
27,left,test,0,1,3,3,1,False
27,left,test,1,5,4,4,1,False
27,left,test,2,4,1,1,1,False
27,left,test,3,6,3,3,1,False
27,left,test,4,4,4,4,1,False
27,left,test,5,2,0,0,1,False
27,left,test,6,3,2,2,1,False
27,left,test,7,3,4,4,1,False
27,left,test,8,1,7,7,1,False
27,left,test,9,0,2,4,0,False
27,left,test,10,0,7,7,1,False
27,left,test,11,5,2,4,0,False
27,left,test,12,5,3,6,0,False
27,left,test,13,6,5,5,1,False
27,left,test,14,5,6,2,0,False
27,left,test,15,3,1,1,1,False
27,left,test,16,6,7,7,1,False
27,left,test,17,4,0,0,1,False
27,left,test,18,1,1,7,0,False
27,left,test,19,0,3,6,0,False
27,left,test,20,1,0,0,1,False
27,left,test,21,2,7,7,1,False
27,left,test,22,2,5,5,1,False
27,left,test,23,5,5,0,0,False
27,left,test,24,4,3,3,1,False
27,left,test,25,3,0,0,1,False
27,left,test,26,0,0,0,1,False
27,left,test,27,6,2,0,0,False
27,left,test,28,6,0,4,0,False
27,left,test,29,3,7,7,1,False
27,left,test,30,0,6,6,1,False
27,left,test,31,5,0,0,1,False
27,left,test,32,1,6,6,1,False
27,left,test,33,3,5,5,1,False
27,left,test,34,2,1,1,1,False
27,left,test,35,1,5,5,1,False
27,left,test,36,6,6,3,0,False
27,left,test,37,1,2,4,0,False
27,left,test,38,3,3,1,0,False
27,left,test,39,3,6,3,0,False
27,left,test,40,0,5,5,1,False
27,left,test,41,0,4,4,1,False
27,left,test,42,2,2,4,0,False
27,left,test,43,5,7,1,0,False
27,left,test,44,5,1,7,0,False
27,left,test,45,4,5,0,0,False
27,left,test,46,4,2,2,1,False
27,left,test,47,0,1,7,0,False
27,left,test,48,2,3,3,1,False
27,left,test,49,2,4,4,1,False
27,left,test,50,4,6,6,1,False
27,left,test,51,1,4,4,1,False
27,left,test,52,6,1,7,0,False
27,left,test,53,4,7,7,1,False
27,left,test,54,2,6,6,1,False
27,left,test,55,6,4,2,0,False
28,left,training,0,,0,4,0,False
28,left,training,1,,2,5,0,False
28,left,training,2,,5,1,0,False
28,left,training,3,,6,4,0,False
28,left,training,4,,3,3,1,False
28,left,training,5,,7,5,0,False
28,left,training,6,,4,5,0,False
28,left,training,7,,1,6,0,False
28,left,training,8,,7,7,1,False
28,left,training,9,,6,6,1,False
28,left,training,10,,5,5,1,False
28,left,training,11,,1,1,1,False
28,left,training,12,,4,4,1,False
28,left,training,13,,2,2,1,False
28,left,training,14,,0,0,1,False
28,left,training,15,,3,3,1,False
28,left,training,16,,4,4,1,False
28,left,training,17,,6,6,1,False
28,left,training,18,,5,1,0,False
28,left,training,19,,2,2,1,False
28,left,training,20,,0,0,1,False
28,left,training,21,,7,4,0,False
28,left,training,22,,1,6,0,False
28,left,training,23,,3,3,1,False
28,left,training,24,,7,7,1,False
28,left,training,25,,1,2,0,False
28,left,training,26,,3,3,1,False
28,left,training,27,,4,4,1,False
28,left,training,28,,0,0,1,False
28,left,training,29,,5,5,1,False
28,left,training,30,,2,2,1,False
28,left,training,31,,6,6,1,False
28,left,training,32,,3,0,0,False
28,left,training,33,,6,6,1,False
28,left,training,34,,2,2,1,False
28,left,training,35,,4,4,1,False
28,left,training,36,,1,1,1,False
28,left,training,37,,0,0,1,False
28,left,training,38,,7,7,1,False
28,left,training,39,,5,5,1,False
28,left,training,40,,0,0,1,False
28,left,training,41,,1,1,1,False
28,left,training,42,,2,2,1,False
28,left,training,43,,5,5,1,False
28,left,training,44,,4,4,1,False
28,left,training,45,,7,7,1,False
28,left,training,46,,6,6,1,False
28,left,training,47,,3,3,1,False
28,left,training,48,,2,2,1,False
28,left,training,49,,5,5,1,False
28,left,training,50,,6,6,1,False
28,left,training,51,,3,3,1,False
28,left,training,52,,0,0,1,False
28,left,training,53,,1,1,1,False
28,left,training,54,,7,7,1,False
