subject,condition,trial_type,trial_num,target_item,selected_item,correct,landing_position,excluded
6,left,training,39,3,3,1,,False
6,left,training,40,7,7,1,,False
6,left,training,41,3,3,1,,False
6,left,training,42,6,6,1,,False
6,left,training,43,5,5,1,,False
6,left,training,44,2,2,1,,False
6,left,training,45,0,0,1,,False
6,left,training,46,4,4,1,,False
6,left,training,47,1,1,1,,False
6,left,training,48,3,3,1,,False
6,left,training,49,5,5,1,,False
6,left,training,50,7,7,1,,False
6,left,training,51,0,0,1,,False
6,left,training,52,1,1,1,,False
6,left,training,53,6,6,1,,False
6,left,training,54,2,2,1,,False
6,left,training,55,4,4,1,,False
6,left,training,56,5,5,1,,False
6,left,training,57,1,1,1,,False
6,left,training,58,4,4,1,,False
6,left,training,59,3,3,1,,False
6,left,training,60,0,0,1,,False
6,left,training,61,6,6,1,,False
6,left,training,62,2,2,1,,False
6,left,training,63,7,7,1,,False
6,left,test,0,7,7,1,104,False
6,left,test,1,0,0,1,96,False
6,left,test,2,4,4,1,144,False
6,left,test,3,5,5,1,114,False
6,left,test,4,2,2,1,91,False
6,left,test,5,5,5,1,112,False
6,left,test,6,3,3,1,122,False
6,left,test,7,4,4,1,128,False
6,left,test,8,2,2,1,,False
6,left,test,9,0,0,1,66,False
6,left,test,10,2,2,1,80,False
6,left,test,11,6,6,1,98,False
7,left,training,0,7,7,1,,False
7,left,training,1,6,1,0,,False
7,left,training,2,4,4,1,,False
7,left,training,3,1,6,0,,False
7,left,training,4,5,4,0,,False
7,left,training,5,3,2,0,,False
7,left,training,6,2,0,0,,False
7,left,training,7,0,7,0,,False
7,left,training,8,2,3,0,,False
7,left,training,9,5,0,0,,False
7,left,training,10,3,3,1,,False
7,left,training,11,7,0,0,,False
7,left,training,12,1,4,0,,False
7,left,training,13,0,7,0,,False
7,left,training,14,4,6,0,,False
7,left,training,15,6,7,0,,False
7,left,training,16,4,0,0,,False
7,left,training,17,7,7,1,,False
7,left,training,18,6,4,0,,False
7,left,training,19,5,5,1,,False
7,left,training,20,1,0,0,,False
7,left,training,21,0,1,0,,False
7,left,training,22,3,3,1,,False
7,left,training,23,2,2,1,,False
7,left,training,24,1,6,0,,False
7,left,training,25,3,3,1,,False
7,left,training,26,7,7,1,,False
7,left,training,27,2,6,0,,False
7,left,training,28,0,0,1,,False
7,left,training,29,6,6,1,,False
7,left,training,30,4,1,0,,False
7,left,training,31,5,5,1,,False
7,left,training,32,5,6,0,,False
7,left,training,33,6,4,0,,False
7,left,training,34,0,4,0,,False
7,left,training,35,4,0,0,,False
7,left,training,36,2,4,0,,False
7,left,training,37,1,1,1,,False
7,left,training,38,7,7,1,,False
7,left,training,39,3,3,1,,False
7,left,training,40,2,2,1,,False
7,left,training,41,1,1,1,,False
7,left,training,42,6,4,0,,False
7,left,training,43,3,3,1,,False
7,left,training,44,5,5,1,,False
7,left,training,45,4,1,0,,False
7,left,training,46,7,7,1,,False
7,left,training,47,0,0,1,,False
7,left,training,48,2,2,1,,False
7,left,training,49,6,6,1,,False
7,left,training,50,1,1,1,,False
7,left,training,51,7,7,1,,False
7,left,training,52,4,4,1,,False
7,left,training,53,5,5,1,,False
7,left,training,54,0,0,1,,False
7,left,training,55,3,3,1,,False
7,left,training,56,5,5,1,,False
7,left,training,57,6,4,0,,False
7,left,training,58,2,2,1,,False
7,left,training,59,1,1,1,,False
7,left,training,60,3,3,1,,False
7,left,training,61,0,0,1,,False
7,left,training,62,7,7,1,,False
7,left,training,63,4,4,1,,False
7,left,test,0,1,1,1,88,False
7,left,test,1,7,7,1,44,False
7,left,test,2,1,1,1,75,False
7,left,test,3,0,4,0,74,False
7,left,test,4,3,3,1,79,False
7,left,test,5,2,2,1,71,False
7,left,test,6,0,0,1,105,False
7,left,test,7,1,1,1,69,False
7,left,test,8,5,5,1,106,False
7,left,test,9,4,4,1,60,False
7,left,test,10,5,5,1,95,False
7,left,test,11,5,5,1,98,False
7,left,test,12,2,2,1,87,False
7,left,test,13,6,6,1,99,False
7,left,test,14,0,0,1,57,False
7,left,test,15,6,4,0,80,False
7,left,test,16,2,2,1,75,False
7,left,test,17,4,4,1,70,False
7,left,test,18,7,7,1,74,False
7,left,test,19,5,5,1,98,False
7,left,test,20,1,1,1,64,False
7,left,test,21,2,2,1,78,False
7,left,test,22,4,4,1,76,False
7,left,test,23,4,4,1,70,False
7,left,test,24,3,3,1,53,False
7,left,test,25,1,1,1,101,False
7,left,test,26,7,7,1,124,False
7,left,test,27,2,2,1,114,False
7,left,test,28,6,6,1,78,False
7,left,test,29,6,6,1,106,False
7,left,test,30,3,3,1,77,False
7,left,test,31,1,1,1,84,False
7,left,test,32,2,2,1,47,False
7,left,test,33,3,3,1,98,False
7,left,test,34,0,4,0,88,False
7,left,test,35,1,1,1,92,False
7,left,test,36,0,0,1,,False
7,left,test,37,5,5,1,89,False
7,left,test,38,3,3,1,113,False
7,left,test,39,3,3,1,88,False
7,left,test,40,4,4,1,90,False
7,left,test,41,4,4,1,52,False
7,left,test,42,6,6,1,104,False
7,left,test,43,5,5,1,83,False
7,left,test,44,4,0,0,80,False
7,left,test,45,0,0,1,38,False
7,left,test,46,1,1,1,85,False
7,left,test,47,6,6,1,135,False
7,left,test,48,7,7,1,75,False
7,left,test,49,6,6,1,114,False
7,left,test,50,7,7,1,83,False
7,left,test,51,7,7,1,53,False
7,left,test,52,7,7,1,108,False
7,left,test,53,5,5,1,83,False
7,left,test,54,3,3,1,122,False
7,left,test,55,0,4,0,67,False
7,left,test,56,2,2,1,42,False
7,left,test,57,6,4,0,97,False
7,left,test,58,0,0,1,81,False
7,left,test,59,2,2,1,96,False
7,left,test,60,7,7,1,56,False
7,left,test,61,4,4,1,92,False
7,left,test,62,5,5,1,79,False
7,left,test,63,3,3,1,96,False
8,left,training,0,4,7,0,,False
8,left,training,1,1,1,1,,False
8,left,training,2,5,6,0,,False
8,left,training,3,7,3,0,,False
8,left,training,4,0,5,0,,False
8,left,training,5,6,2,0,,False
8,left,training,6,2,6,0,,False
8,left,training,7,3,3,1,,False
8,left,training,8,7,7,1,,False
8,left,training,9,4,4,1,,False
8,left,training,10,1,1,1,,False
8,left,training,11,3,3,1,,False
8,left,training,12,0,0,1,,False
8,left,training,13,2,6,0,,False
8,left,training,14,6,6,1,,False
8,left,training,15,5,5,1,,False
8,left,training,16,0,0,1,,False
8,left,training,17,3,3,1,,False
8,left,training,18,1,1,1,,False
8,left,training,19,7,3,0,,False
8,left,training,20,2,6,0,,False
8,left,training,21,4,4,1,,False
8,left,training,22,5,1,0,,False
8,left,training,23,6,2,0,,False
8,left,training,24,5,1,0,,False
8,left,training,25,7,7,1,,False
8,left,training,26,6,2,0,,False
8,left,training,27,3,3,1,,False
8,left,training,28,4,0,0,,False
8,left,training,29,0,0,1,,False
8,left,training,30,2,6,0,,False
8,left,training,31,1,5,0,,False
8,left,training,32,1,1,1,,False
8,left,training,33,5,5,1,,False
8,left,training,34,2,6,0,,False
8,left,training,35,0,0,1,,False
8,left,training,36,7,2,0,,False
8,left,training,37,3,3,1,,False
8,left,training,38,6,2,0,,False
8,left,training,39,4,4,1,,False
8,left,training,40,4,4,1,,False
8,left,training,41,3,3,1,,False
8,left,training,42,1,1,1,,False
8,left,training,43,7,7,1,,False
8,left,training,44,5,1,0,,False
8,left,training,45,0,0,1,,False
8,left,training,46,6,6,1,,False
8,left,training,47,2,2,1,,False
8,left,training,48,0,0,1,,False
8,left,training,49,4,5,0,,False
8,left,training,50,2,6,0,,False
8,left,training,51,7,3,0,,False
8,left,training,52,5,5,1,,False
8,left,training,53,1,1,1,,False
8,left,training,54,6,6,1,,False
8,left,training,55,3,3,1,,False
8,left,training,56,5,5,1,,False
8,left,training,57,3,3,1,,False
8,left,training,58,1,1,1,,False
8,left,training,59,0,0,1,,False
8,left,training,60,7,7,1,,False
8,left,training,61,4,4,1,,False
8,left,training,62,2,2,1,,False
8,left,training,63,6,6,1,,False
8,left,test,0,5,5,1,73,False
8,left,test,1,6,6,1,125,False
8,left,test,2,1,1,1,115,False
8,left,test,3,2,2,1,96,False
8,left,test,4,4,4,1,99,False
8,left,test,5,0,0,1,68,False
8,left,test,6,2,2,1,128,False
8,left,test,7,4,4,1,,False
8,left,test,8,6,6,1,102,False
8,left,test,9,7,7,1,60,False
8,left,test,10,0,0,1,56,False
8,left,test,11,4,4,1,109,False
8,left,test,12,3,3,1,118,False
8,left,test,13,7,7,1,99,False
8,left,test,14,5,5,1,60,False
8,left,test,15,0,0,1,145,False
8,left,test,16,2,2,1,84,False
8,left,test,17,1,1,1,138,False
8,left,test,18,2,2,1,117,False
8,left,test,19,6,6,1,63,False
8,left,test,20,1,1,1,137,False
8,left,test,21,2,2,1,87,False
8,left,test,22,5,5,1,73,False
8,left,test,23,3,3,1,97,False
8,left,test,24,6,6,1,65,False
8,left,test,25,7,7,1,110,False
8,left,test,26,1,1,1,,False
8,left,test,27,6,6,1,57,False
8,left,test,28,4,4,1,80,False
8,left,test,29,4,4,1,79,False
8,left,test,30,5,5,1,56,False
8,left,test,31,0,0,1,99,False
8,left,test,32,2,2,1,80,False
8,left,test,33,2,2,1,117,False
8,left,test,34,4,4,1,83,False
8,left,test,35,3,3,1,70,False
8,left,test,36,1,1,1,67,False
8,left,test,37,6,6,1,71,False
8,left,test,38,7,7,1,108,False
8,left,test,39,1,1,1,66,False
8,left,test,40,3,3,1,57,False
8,left,test,41,2,2,1,124,False
8,left,test,42,7,7,1,67,False
8,left,test,43,0,0,1,90,False
8,left,test,44,4,4,1,61,False
8,left,test,45,3,3,1,68,False
8,left,test,46,7,7,1,115,False
8,left,test,47,5,5,1,66,False
8,left,test,48,3,3,1,87,False
8,left,test,49,4,4,1,51,False
8,left,test,50,7,7,1,107,False
8,left,test,51,0,0,1,131,False
8,left,test,52,3,3,1,66,False
8,left,test,53,5,5,1,56,False
8,left,test,54,1,1,1,72,False
8,left,test,55,1,1,1,84,False
8,left,test,56,5,5,1,46,False
8,left,test,57,5,5,1,69,False
8,left,test,58,7,7,1,52,False
8,left,test,59,0,0,1,113,False
8,left,test,60,3,3,1,72,False
8,left,test,61,6,6,1,125,False
8,left,test,62,0,0,1,41,False
8,left,test,63,6,6,1,110,False
9,left,training,0,0,1,0,,False
9,left,training,1,7,5,0,,False
9,left,training,2,5,7,0,,False
9,left,training,3,6,6,1,,False
9,left,training,4,3,2,0,,False
9,left,training,5,2,2,1,,False
9,left,training,6,1,0,0,,False
9,left,training,7,4,4,1,,False
9,left,training,8,3,3,1,,False
9,left,training,9,7,7,1,,False
9,left,training,10,6,6,1,,False
9,left,training,11,1,7,0,,False
9,left,training,12,5,7,0,,False
9,left,training,13,2,2,1,,False
9,left,training,14,0,0,1,,False
9,left,training,15,4,4,1,,False
9,left,training,16,7,7,1,,False
9,left,training,17,0,0,1,,False
9,left,training,18,5,5,1,,False
9,left,training,19,1,1,1,,False
9,left,training,20,2,2,1,,False
9,left,training,21,3,7,0,,False
9,left,training,22,4,4,1,,False
9,left,training,23,6,6,1,,False
9,left,training,24,5,5,1,,False
9,left,training,25,6,6,1,,False
9,left,training,26,3,7,0,,False
9,left,training,27,2,2,1,,False
9,left,training,28,1,1,1,,False
9,left,training,29,7,7,1,,False
9,left,training,30,0,0,1,,False
9,left,training,31,4,4,1,,False
9,left,training,32,4,4,1,,False
9,left,training,33,2,2,1,,False
9,left,training,34,6,6,1,,False
9,left,training,35,7,7,1,,False
9,left,training,36,3,3,1,,False
9,left,training,37,0,0,1,,False
9,left,training,38,1,1,1,,False
9,left,training,39,5,5,1,,False
9,left,training,40,4,4,1,,False
9,left,training,41,5,5,1,,False
9,left,training,42,2,2,1,,False
9,left,training,43,3,3,1,,False
9,left,training,44,0,0,1,,False
9,left,training,45,6,6,1,,False
9,left,training,46,7,7,1,,False
9,left,training,47,1,1,1,,False
9,left,training,48,7,7,1,,False
9,left,training,49,3,3,1,,False
9,left,training,50,1,1,1,,False
9,left,training,51,2,2,1,,False
9,left,training,52,6,6,1,,False
9,left,training,53,5,5,1,,False
9,left,training,54,0,0,1,,False
9,left,training,55,4,4,1,,False
9,left,training,56,4,4,1,,False
9,left,training,57,5,5,1,,False
9,left,training,58,0,0,1,,False
9,left,training,59,2,2,1,,False
9,left,training,60,7,7,1,,False
9,left,training,61,3,3,1,,False
9,left,training,62,6,6,1,,False
9,left,training,63,1,1,1,,False
9,left,test,0,6,6,1,114,False
9,left,test,1,4,4,1,116,False
9,left,test,2,1,1,1,108,False
9,left,test,3,6,6,1,108,False
9,left,test,4,5,5,1,120,False
9,left,test,5,5,5,1,109,False
9,left,test,6,1,1,1,110,False
9,left,test,7,1,1,1,72,False
9,left,test,8,4,4,1,107,False
9,left,test,9,2,2,1,97,False
9,left,test,10,6,6,1,105,False
9,left,test,11,1,1,1,88,False
9,left,test,12,4,4,1,103,False
9,left,test,13,1,1,1,89,False
9,left,test,14,0,0,1,84,False
9,left,test,15,0,0,1,73,False
9,left,test,16,7,7,1,94,False
9,left,test,17,4,4,1,89,False
9,left,test,18,0,0,1,74,False
10,left,training,0,5,2,0,,False
10,left,training,1,1,1,1,,False
10,left,training,2,2,7,0,,False
10,left,training,3,0,0,1,,False
10,left,training,4,6,7,0,,False
10,left,training,5,3,1,0,,False
10,left,training,6,4,0,0,,False
10,left,training,7,7,1,0,,False
10,left,training,8,4,4,1,,False
10,left,training,9,5,4,0,,False
10,left,training,10,7,1,0,,False
10,left,training,11,0,0,1,,False
10,left,training,12,6,6,1,,False
10,left,training,13,3,2,0,,False
10,left,training,14,1,1,1,,False
10,left,training,15,2,2,1,,False
10,left,training,16,2,2,1,,False
10,left,training,17,3,3,1,,False
10,left,training,18,6,6,1,,False
10,left,training,19,4,5,0,,False
10,left,training,20,1,1,1,,False
10,left,training,21,5,0,0,,False
10,left,training,22,7,7,1,,False
10,left,training,23,0,0,1,,False
10,left,training,24,1,1,1,,False
10,left,training,25,2,2,1,,False
10,left,training,26,5,5,1,,False
10,left,training,27,0,0,1,,False
10,left,training,28,3,3,1,,False
10,left,training,29,6,7,0,,False
10,left,training,30,7,7,1,,False
10,left,training,31,4,4,1,,False
10,left,training,32,6,6,1,,False
10,left,training,33,3,3,1,,False
10,left,training,34,7,7,1,,False
10,left,training,35,5,5,1,,False
10,left,training,36,2,2,1,,False
10,left,training,37,4,4,1,,False
10,left,training,38,1,1,1,,False
10,left,training,39,0,0,1,,False
10,left,training,40,4,4,1,,False
10,left,training,41,6,6,1,,False
10,left,training,42,0,0,1,,False
10,left,training,43,2,2,1,,False
10,left,training,44,1,1,1,,False
10,left,training,45,3,3,1,,False
10,left,training,46,7,7,1,,False
10,left,training,47,5,5,1,,False
10,left,training,48,2,2,1,,False
10,left,training,49,4,4,1,,False
10,left,training,50,1,1,1,,False
10,left,training,51,7,7,1,,False
10,left,training,52,5,5,1,,False
10,left,training,53,6,6,1,,False
10,left,training,54,3,3,1,,False
10,left,training,55,0,0,1,,False
10,left,training,56,5,5,1,,False
10,left,training,57,1,1,1,,False
10,left,training,58,0,0,1,,False
10,left,training,59,6,6,1,,False
10,left,training,60,3,3,1,,False
10,left,training,61,2,2,1,,False
10,left,training,62,7,7,1,,False
10,left,training,63,4,4,1,,False
10,left,test,0,1,1,1,81,False
10,left,test,1,2,2,1,93,False
10,left,test,2,6,6,1,50,False
10,left,test,3,5,5,1,57,False
10,left,test,4,4,4,1,89,False
10,left,test,5,5,5,1,62,False
10,left,test,6,1,1,1,39,False
10,left,test,7,1,1,1,60,False
10,left,test,8,4,4,1,45,False
10,left,test,9,3,3,1,50,False
10,left,test,10,6,6,1,79,False
10,left,test,11,7,7,1,65,False
10,left,test,12,6,6,1,92,False
10,left,test,13,4,4,1,,False
10,left,test,14,5,5,1,102,False
10,left,test,15,5,5,1,93,False
10,left,test,16,0,0,1,,False
10,left,test,17,4,4,1,58,False
10,left,test,18,4,4,1,62,False
10,left,test,19,6,6,1,80,False
10,left,test,20,0,0,1,44,False
10,left,test,21,7,7,1,108,False
10,left,test,22,2,2,1,90,False
10,left,test,23,3,3,1,77,False
10,left,test,24,7,7,1,48,False
10,left,test,25,4,4,1,67,False
10,left,test,26,1,1,1,126,False
10,left,test,27,7,7,1,71,False
10,left,test,28,6,6,1,86,False
10,left,test,29,3,3,1,49,False
10,left,test,30,1,1,1,70,False
10,left,test,31,5,5,1,50,False
10,left,test,32,1,1,1,54,False
10,left,test,33,1,1,1,147,False
10,left,test,34,0,0,1,104,False
10,left,test,35,7,7,1,114,False
10,left,test,36,6,6,1,125,False
10,left,test,37,0,0,1,115,False
10,left,test,38,7,7,1,52,False
10,left,test,39,3,3,1,133,False
10,left,test,40,2,2,1,46,False
10,left,test,41,6,6,1,49,False
10,left,test,42,2,2,1,63,False
10,left,test,43,5,5,1,24,False
10,left,test,44,2,2,1,,False
10,left,test,45,3,3,1,64,False
10,left,test,46,6,6,1,168,False
10,left,test,47,5,5,1,63,False
10,left,test,48,0,0,1,54,False
10,left,test,49,3,3,1,142,False
10,left,test,50,0,0,1,200,False
10,left,test,51,1,1,1,76,False
10,left,test,52,2,2,1,74,False
10,left,test,53,2,2,1,84,False
10,left,test,54,0,0,1,96,False
10,left,test,55,4,4,1,109,False
10,left,test,56,2,2,1,68,False
10,left,test,57,7,7,1,69,False
10,left,test,58,3,3,1,93,False
10,left,test,59,0,0,1,90,False
10,left,test,60,4,4,1,155,False
10,left,test,61,7,7,1,71,False
10,left,test,62,3,3,1,72,False
10,left,test,63,5,5,1,58,False
11,left,training,0,2,6,0,,False
11,left,training,1,3,3,1,,False
11,left,training,2,4,4,1,,False
11,left,training,3,1,1,1,,False
11,left,training,4,5,5,1,,False
11,left,training,5,7,0,0,,False
11,left,training,6,0,0,1,,False
11,left,training,7,6,2,0,,False
11,left,training,8,5,5,1,,False
11,left,training,9,0,0,1,,False
11,left,training,10,4,4,1,,False
11,left,training,11,6,7,0,,False
11,left,training,12,1,1,1,,False
11,left,training,13,2,2,1,,False
11,left,training,14,7,7,1,,False
11,left,training,15,3,3,1,,False
11,left,training,16,4,0,0,,False
11,left,training,17,3,3,1,,False
11,left,training,18,6,2,0,,False
11,left,training,19,5,1,0,,False
11,left,training,20,2,2,1,,False
11,left,training,21,0,0,1,,False
11,left,training,22,7,7,1,,False
11,left,training,23,1,1,1,,False
11,left,training,24,3,3,1,,False
11,left,training,25,6,6,1,,False
11,left,training,26,2,2,1,,False
11,left,training,27,5,5,1,,False
11,left,training,28,7,7,1,,False
11,left,training,29,0,0,1,,False
11,left,training,30,4,4,1,,False
11,left,training,31,1,5,0,,False
11,left,training,32,3,3,1,,False
11,left,training,33,0,0,1,,False
11,left,training,34,5,5,1,,False
11,left,training,35,2,2,1,,False
11,left,training,36,1,1,1,,False
11,left,training,37,6,6,1,,False
11,left,training,38,4,4,1,,False
11,left,training,39,7,7,1,,False
11,left,training,40,1,1,1,,False
11,left,training,41,7,7,1,,False
11,left,training,42,0,0,1,,False
11,left,training,43,5,5,1,,False
11,left,training,44,4,4,1,,False
11,left,training,45,2,2,1,,False
11,left,training,46,3,3,1,,False
11,left,training,47,6,6,1,,False
11,left,training,48,1,1,1,,False
11,left,training,49,7,7,1,,False
11,left,training,50,4,4,1,,False
11,left,training,51,6,6,1,,False
11,left,training,52,3,3,1,,False
11,left,training,53,0,0,1,,False
11,left,training,54,5,5,1,,False
11,left,training,55,2,2,1,,False
11,left,training,56,6,6,1,,False
11,left,training,57,1,1,1,,False
11,left,training,58,3,3,1,,False
11,left,training,59,5,5,1,,False
11,left,training,60,4,4,1,,False
11,left,training,61,7,7,1,,False
11,left,training,62,2,2,1,,False
11,left,training,63,0,0,1,,False
11,left,test,0,5,5,1,120,False
11,left,test,1,1,1,1,102,False
11,left,test,2,3,3,1,84,False
11,left,test,3,7,7,1,109,False
11,left,test,4,4,4,1,66,False
11,left,test,5,0,0,1,96,False
11,left,test,6,6,6,1,86,False
11,left,test,7,1,1,1,104,False
11,left,test,8,5,5,1,83,False
11,left,test,9,1,1,1,87,False
11,left,test,10,4,4,1,62,False
11,left,test,11,0,0,1,94,False
11,left,test,12,4,4,1,104,False
11,left,test,13,3,3,1,95,False
11,left,test,14,3,3,1,106,False
11,left,test,15,6,6,1,103,False
11,left,test,16,2,2,1,72,False
11,left,test,17,7,7,1,107,False
11,left,test,18,1,1,1,103,False
11,left,test,19,1,1,1,99,False
11,left,test,20,3,3,1,109,False
11,left,test,21,4,4,1,86,False
11,left,test,22,5,5,1,84,False
11,left,test,23,2,2,1,121,False
11,left,test,24,1,1,1,78,False
11,left,test,25,2,2,1,110,False
11,left,test,26,0,0,1,80,False
11,left,test,27,2,2,1,93,False
11,left,test,28,5,5,1,89,False
11,left,test,29,2,2,1,112,False
11,left,test,30,5,5,1,105,False
11,left,test,31,0,0,1,66,False
11,left,test,32,3,3,1,67,False
11,left,test,33,4,4,1,114,False
11,left,test,34,4,4,1,112,False
11,left,test,35,2,2,1,35,False
11,left,test,36,4,4,1,71,False
11,left,test,37,2,2,1,98,False
11,left,test,38,0,0,1,92,False
11,left,test,39,5,5,1,79,False
11,left,test,40,3,3,1,98,False
11,left,test,41,7,7,1,69,False
11,left,test,42,5,5,1,97,False
11,left,test,43,6,6,1,80,False
11,left,test,44,5,5,1,78,False
11,left,test,45,0,0,1,69,False
11,left,test,46,2,2,1,85,False
11,left,test,47,6,6,1,79,False
11,left,test,48,0,0,1,81,False
11,left,test,49,1,1,1,80,False
11,left,test,50,7,7,1,61,False
11,left,test,51,0,0,1,67,False
11,left,test,52,7,7,1,72,False
11,left,test,53,7,7,1,75,False
11,left,test,54,7,7,1,66,False
11,left,test,55,3,3,1,82,False
11,left,test,56,6,6,1,101,False
11,left,test,57,6,6,1,90,False
11,left,test,58,3,3,1,66,False
11,left,test,59,4,4,1,92,False
11,left,test,60,7,7,1,96,False
11,left,test,61,1,1,1,92,False
11,left,test,62,6,6,1,76,False
11,left,test,63,6,6,1,82,False
12,left,training,0,5,0,0,,False
12,left,training,1,1,1,1,,False
12,left,training,2,7,3,0,,False
12,left,training,3,0,3,0,,False
12,left,training,4,4,2,0,,False
12,left,training,5,3,6,0,,False
12,left,training,6,6,6,1,,False
12,left,training,7,2,0,0,,False
12,left,training,8,1,0,0,,False
12,left,training,9,4,4,1,,False
12,left,training,10,6,5,0,,False
12,left,training,11,0,3,0,,False
12,left,training,12,2,3,0,,False
12,left,training,13,5,6,0,,False
12,left,training,14,7,5,0,,False
12,left,training,15,3,3,1,,False
12,left,training,16,1,0,0,,False
12,left,training,17,0,0,1,,False
12,left,training,18,3,3,1,,False
12,left,training,19,7,7,1,,False
12,left,training,20,4,6,0,,False
12,left,training,21,2,5,0,,False
12,left,training,22,5,5,1,,False
12,left,training,23,6,6,1,,False
